Year	Temperature (Fahrenheit)
1995.4986301369800	57.2000000000000
1995.5013698630100	62.1000000000000
1995.5041095890400	62.1000000000000
1995.5068493150600	61.7000000000000
1995.5095890410900	58.5000000000000
1995.5123287671200	60.1000000000000
1995.5150684931500	64.9000000000000
1995.5178082191700	65.5000000000000
1995.5205479452000	70.4000000000000
1995.5232876712300	70.4000000000000
1995.5260273972600	69.2999999999999
1995.5287671232800	77.9000000000000
1995.5315068493100	72.5000000000000
1995.5342465753400	64.5000000000000
1995.5369863013600	61.0000000000000
1995.5397260273900	63.7000000000000
1995.5424657534200	65.2999999999999
1995.5452054794500	64.5999999999999
1995.5479452054700	65.0000000000000
1995.5506849315000	67.4000000000000
1995.5534246575300	69.0999999999999
1995.5561643835600	66.5999999999999
1995.5589041095800	70.7999999999999
1995.5616438356100	68.2999999999999
1995.5643835616400	65.5999999999999
1995.5671232876700	65.7000000000000
1995.5698630136900	69.2000000000000
1995.5726027397200	70.4000000000000
1995.5753424657500	77.0999999999999
1995.5780821917800	68.9000000000000
1995.5808219178000	61.8999999999999
1995.5835616438300	62.2000000000000
1995.5863013698600	69.0000000000000
1995.5890410958900	66.4000000000000
1995.5917808219100	63.1000000000000
1995.5945205479400	62.3999999999999
1995.5972602739700	65.5000000000000
1995.5999999999900	69.9000000000000
1995.6027397260200	74.4000000000000
1995.6054794520500	71.2999999999999
1995.6082191780800	70.2000000000000
1995.6109589041000	68.9000000000000
1995.6136986301300	61.6000000000000
1995.6164383561600	67.0000000000000
1995.6191780821900	69.0999999999999
1995.6219178082100	68.2000000000000
1995.6246575342400	68.0999999999999
1995.6273972602700	69.4000000000000
1995.6301369863000	68.5999999999999
1995.6328767123200	65.4000000000000
1995.6356164383500	69.0000000000000
1995.6383561643800	66.4000000000000
1995.6410958904100	71.7999999999999
1995.6438356164300	60.2000000000000
1995.6465753424600	61.5000000000000
1995.6493150684900	67.4000000000000
1995.6520547945200	60.5000000000000
1995.6547945205400	67.2000000000000
1995.6575342465700	65.5000000000000
1995.6602739726000	69.0999999999999
1995.6630136986300	65.9000000000000
1995.6657534246500	61.0000000000000
1995.6684931506800	68.0999999999999
1995.6712328767100	66.4000000000000
1995.6739726027300	70.2000000000000
1995.6767123287600	67.9000000000000
1995.6794520547900	63.7000000000000
1995.6821917808200	50.3999999999999
1995.6849315068400	49.2999999999999
1995.6876712328700	51.2000000000000
1995.6904109589000	52.7000000000000
1995.6931506849300	58.7999999999999
1995.6958904109500	64.0000000000000
1995.6986301369800	65.2999999999999
1995.7013698630100	53.2999999999999
1995.7041095890400	49.8999999999999
1995.7068493150600	59.2999999999999
1995.7095890410900	48.3999999999999
1995.7123287671200	56.1000000000000
1995.7150684931500	48.6000000000000
1995.7178082191700	42.3999999999999
1995.7205479452000	37.5000000000000
1995.7232876712300	35.0000000000000
1995.7260273972600	39.6000000000000
1995.7287671232800	45.2999999999999
1995.7315068493100	46.7000000000000
1995.7342465753400	48.5000000000000
1995.7369863013600	54.8999999999999
1995.7397260273900	56.7999999999999
1995.7424657534200	62.5000000000000
1995.7452054794500	62.2000000000000
1995.7479452054700	56.7000000000000
1995.7506849315000	45.8999999999999
1995.7534246575300	48.2999999999999
1995.7561643835600	46.5000000000000
1995.7589041095800	45.6000000000000
1995.7616438356100	44.5000000000000
1995.7643835616400	42.1000000000000
1995.7671232876700	41.2000000000000
1995.7698630136900	47.1000000000000
1995.7726027397200	51.2999999999999
1995.7753424657500	60.3999999999999
1995.7780821917800	67.5000000000000
1995.7808219178000	63.2999999999999
1995.7835616438300	43.0000000000000
1995.7863013698600	40.2000000000000
1995.7890410958900	41.8999999999999
1995.7917808219100	51.0000000000000
1995.7945205479400	43.5000000000000
1995.7972602739700	46.7999999999999
1995.7999999999900	38.7000000000000
1995.8027397260200	32.6000000000000
1995.8054794520500	34.0000000000000
1995.8082191780800	36.0000000000000
1995.8109589041000	35.5000000000000
1995.8136986301300	38.7000000000000
1995.8164383561600	38.6000000000000
1995.8191780821900	43.2999999999999
1995.8219178082100	37.8999999999999
1995.8246575342400	37.2999999999999
1995.8273972602700	30.6000000000000
1995.8301369863000	33.7999999999999
1995.8328767123200	35.6000000000000
1995.8356164383500	33.3999999999999
1995.8383561643800	24.6000000000000
1995.8410958904100	18.5000000000000
1995.8438356164300	26.3999999999999
1995.8465753424600	36.7000000000000
1995.8493150684900	25.5000000000000
1995.8520547945200	18.1999999999999
1995.8547945205400	18.5000000000000
1995.8575342465700	26.6000000000000
1995.8602739726000	12.3000000000000
1995.8630136986300	12.0999999999999
1995.8657534246500	11.1999999999999
1995.8684931506800	21.0000000000000
1995.8712328767100	25.6000000000000
1995.8739726027300	25.6000000000000
1995.8767123287600	25.1999999999999
1995.8794520547900	29.0000000000000
1995.8821917808200	29.3000000000000
1995.8849315068400	31.1999999999999
1995.8876712328700	19.5000000000000
1995.8904109589000	18.6000000000000
1995.8931506849300	8.6000000000000
1995.8958904109500	10.3000000000000
1995.8986301369800	17.0000000000000
1995.9013698630100	23.1999999999999
1995.9041095890400	14.4000000000000
1995.9068493150600	2.9000000000000
1995.9095890410900	4.9000000000000
1995.9123287671200	20.1000000000000
1995.9150684931500	23.8999999999999
1995.9178082191700	21.8000000000000
1995.9205479452000	29.3999999999999
1995.9232876712300	15.5999999999999
1995.9260273972600	19.8999999999999
1995.9287671232800	3.9000000000000
1995.9315068493100	-0.3000000000000
1995.9342465753400	10.4000000000000
1995.9369863013600	-9.3000000000000
1995.9397260273900	-12.0999999999999
1995.9424657534200	-15.4000000000000
1995.9452054794500	-10.5999999999999
1995.9479452054700	5.1000000000000
1995.9506849315000	22.3000000000000
1995.9534246575300	11.5999999999999
1995.9561643835600	3.9000000000000
1995.9589041095800	21.5000000000000
1995.9616438356100	27.8000000000000
1995.9643835616400	23.1999999999999
1995.9671232876700	9.1000000000000
1995.9698630136900	13.9000000000000
1995.9726027397200	18.1000000000000
1995.9753424657500	20.6999999999999
1995.9780821917800	21.3999999999999
1995.9808219178000	8.9000000000000
1995.9835616438300	15.5000000000000
1995.9863013698600	13.5999999999999
1995.9890410958900	9.3000000000000
1995.9917808219100	17.8999999999999
1995.9945205479400	24.3999999999999
1995.9972602739700	27.8000000000000
1996.0000000000000	25.1999999999999
1996.0027397260200	6.5000000000000
1996.0054794520500	-2.1000000000000
1996.0082191780800	2.7000000000000
1996.0109589041000	-6.1000000000000
1996.0136986301300	-8.7000000000000
1996.0164383561600	-7.5000000000000
1996.0191780821900	9.7000000000000
1996.0219178082100	18.8999999999999
1996.0246575342400	7.4000000000000
1996.0273972602700	20.3999999999999
1996.0301369863000	27.3000000000000
1996.0328767123200	33.7000000000000
1996.0356164383500	20.5000000000000
1996.0383561643800	-4.2000000000000
1996.0410958904100	17.6999999999999
1996.0438356164300	16.1999999999999
1996.0465753424600	5.2000000000000
1996.0493150684900	-11.0999999999999
1996.0520547945200	-17.0000000000000
1996.0547945205400	4.1000000000000
1996.0575342465700	5.7000000000000
1996.0602739726000	-10.8000000000000
1996.0630136986300	-3.6000000000000
1996.0657534246500	-9.4000000000000
1996.0684931506800	-6.1000000000000
1996.0712328767100	5.6000000000000
1996.0739726027300	-2.6000000000000
1996.0767123287600	6.5000000000000
1996.0794520547900	-15.5999999999999
1996.0821917808200	-19.6999999999999
1996.0849315068400	-21.8000000000000
1996.0876712328700	-29.8000000000000
1996.0904109589000	-22.8999999999999
1996.0931506849300	-14.8000000000000
1996.0958904109500	-3.8000000000000
1996.0986301369800	8.7000000000000
1996.1013698630100	31.6000000000000
1996.1041095890400	33.2999999999999
1996.1068493150600	28.6000000000000
1996.1095890410900	32.2000000000000
1996.1123287671200	26.0000000000000
1996.1150684931500	16.3999999999999
1996.1178082191700	20.5000000000000
1996.1205479452000	22.5000000000000
1996.1232876712300	16.1999999999999
1996.1260273972600	4.5000000000000
1996.1287671232800	9.9000000000000
1996.1315068493100	0.1000000000000
1996.1342465753400	20.6000000000000
1996.1369863013600	26.8000000000000
1996.1397260273900	15.5999999999999
1996.1424657534200	19.6000000000000
1996.1452054794500	30.6000000000000
1996.1479452054700	33.6000000000000
1996.1506849315000	22.5000000000000
1996.1534246575300	11.5999999999999
1996.1561643835600	14.1999999999999
1996.1589041095800	5.6000000000000
1996.1616438356100	-0.6000000000000
1996.1643835616400	8.9000000000000
1996.1671232876700	1.2000000000000
1996.1698630136900	-2.0000000000000
1996.1726027397200	6.0000000000000
1996.1753424657500	8.5000000000000
1996.1780821917800	1.3000000000000
1996.1808219178000	-4.1000000000000
1996.1835616438300	1.9000000000000
1996.1863013698600	10.8000000000000
1996.1890410958900	20.6999999999999
1996.1917808219100	37.7000000000000
1996.1945205479400	40.2000000000000
1996.1972602739700	41.1000000000000
1996.2000000000000	35.0000000000000
1996.2027397260200	32.1000000000000
1996.2054794520500	27.8999999999999
1996.2082191780800	30.3999999999999
1996.2109589041000	26.3999999999999
1996.2136986301300	26.6000000000000
1996.2164383561600	24.3000000000000
1996.2191780821900	17.6000000000000
1996.2219178082100	25.6999999999999
1996.2246575342400	27.3999999999999
1996.2273972602700	27.6999999999999
1996.2301369863000	15.9000000000000
1996.2328767123200	-2.2000000000000
1996.2356164383500	11.6999999999999
1996.2383561643800	26.0000000000000
1996.2410958904100	26.6999999999999
1996.2438356164300	28.1999999999999
1996.2465753424600	26.3000000000000
1996.2493150684900	24.6999999999999
1996.2520547945200	25.1999999999999
1996.2547945205400	21.3999999999999
1996.2575342465700	24.5000000000000
1996.2602739726000	27.6999999999999
1996.2630136986300	27.0000000000000
1996.2657534246500	24.6000000000000
1996.2684931506800	27.0000000000000
1996.2712328767100	31.1000000000000
1996.2739726027300	42.8999999999999
1996.2767123287600	43.8999999999999
1996.2794520547900	28.6000000000000
1996.2821917808200	27.0000000000000
1996.2849315068400	29.3000000000000
1996.2876712328700	33.2000000000000
1996.2904109589000	35.7999999999999
1996.2931506849300	39.7000000000000
1996.2958904109500	44.6000000000000
1996.2986301369800	44.1000000000000
1996.3013698630100	38.8999999999999
1996.3041095890400	41.3999999999999
1996.3068493150600	35.3999999999999
1996.3095890410900	35.8999999999999
1996.3123287671200	36.8999999999999
1996.3150684931500	32.3999999999999
1996.3178082191700	26.8999999999999
1996.3205479452000	33.2999999999999
1996.3232876712300	38.7999999999999
1996.3260273972600	42.2000000000000
1996.3287671232800	39.8999999999999
1996.3315068493100	37.0000000000000
1996.3342465753400	41.7000000000000
1996.3369863013600	42.5000000000000
1996.3397260273900	40.6000000000000
1996.3424657534200	38.8999999999999
1996.3452054794500	39.5000000000000
1996.3479452054700	45.0000000000000
1996.3506849315000	43.5000000000000
1996.3534246575300	48.2000000000000
1996.3561643835600	39.3999999999999
1996.3589041095800	39.0000000000000
1996.3616438356100	41.0000000000000
1996.3643835616400	45.8999999999999
1996.3671232876700	46.8999999999999
1996.3698630136900	44.2000000000000
1996.3726027397200	52.2000000000000
1996.3753424657500	44.7000000000000
1996.3780821917800	58.2999999999999
1996.3808219178000	65.2999999999999
1996.3835616438300	58.7999999999999
1996.3863013698600	56.6000000000000
1996.3890410958900	51.2999999999999
1996.3917808219100	47.8999999999999
1996.3945205479400	48.0000000000000
1996.3972602739700	48.3999999999999
1996.4000000000000	54.6000000000000
1996.4027397260200	55.6000000000000
1996.4054794520500	55.1000000000000
1996.4082191780800	47.8999999999999
1996.4109589041000	49.6000000000000
1996.4136986301300	54.3999999999999
1996.4164383561600	57.2999999999999
1996.4191780821900	52.0000000000000
1996.4219178082100	48.1000000000000
1996.4246575342400	53.5000000000000
1996.4273972602700	50.3999999999999
1996.4301369863000	52.8999999999999
1996.4328767123200	53.7999999999999
1996.4356164383500	61.0000000000000
1996.4383561643800	61.3999999999999
1996.4410958904100	63.7999999999999
1996.4438356164300	72.5999999999999
1996.4465753424600	68.7999999999999
1996.4493150684900	68.0000000000000
1996.4520547945200	58.7000000000000
1996.4547945205400	56.7000000000000
1996.4575342465700	57.8999999999999
1996.4602739726000	58.6000000000000
1996.4630136986300	58.0000000000000
1996.4657534246500	57.7000000000000
1996.4684931506800	60.2000000000000
1996.4712328767100	55.7000000000000
1996.4739726027300	48.7000000000000
1996.4767123287600	52.2000000000000
1996.4794520547900	57.8999999999999
1996.4821917808200	61.0000000000000
1996.4849315068400	67.4000000000000
1996.4876712328700	73.4000000000000
1996.4904109589000	78.0000000000000
1996.4931506849300	69.0000000000000
1996.4958904109500	66.9000000000000
1996.4986301369800	63.1000000000000
1996.5013698630100	66.7000000000000
1996.5041095890400	66.5000000000000
1996.5068493150600	72.5999999999999
1996.5095890410900	58.5000000000000
1996.5123287671200	60.7999999999999
1996.5150684931500	56.2000000000000
1996.5178082191700	56.8999999999999
1996.5205479452000	59.0000000000000
1996.5232876712300	61.6000000000000
1996.5260273972600	59.1000000000000
1996.5287671232800	55.7000000000000
1996.5315068493100	61.1000000000000
1996.5342465753400	62.8999999999999
1996.5369863013600	67.7999999999999
1996.5397260273900	70.5999999999999
1996.5424657534200	61.2999999999999
1996.5452054794500	60.3999999999999
1996.5479452054700	55.3999999999999
1996.5506849315000	62.0000000000000
1996.5534246575300	63.3999999999999
1996.5561643835600	62.3999999999999
1996.5589041095800	60.5000000000000
1996.5616438356100	62.2999999999999
1996.5643835616400	63.5000000000000
1996.5671232876700	57.6000000000000
1996.5698630136900	54.8999999999999
1996.5726027397200	54.7000000000000
1996.5753424657500	59.5000000000000
1996.5780821917800	63.7000000000000
1996.5808219178000	66.0999999999999
1996.5835616438300	68.5999999999999
1996.5863013698600	65.5000000000000
1996.5890410958900	68.7999999999999
1996.5917808219100	71.7999999999999
1996.5945205479400	72.0999999999999
1996.5972602739700	69.5999999999999
1996.5999999999900	64.5999999999999
1996.6027397260200	59.2999999999999
1996.6054794520500	59.0000000000000
1996.6082191780800	65.2999999999999
1996.6109589041000	70.2000000000000
1996.6136986301300	65.0000000000000
1996.6164383561600	59.2000000000000
1996.6191780821900	61.8999999999999
1996.6219178082100	64.5000000000000
1996.6246575342400	68.2000000000000
1996.6273972602700	68.5999999999999
1996.6301369863000	66.2000000000000
1996.6328767123200	63.6000000000000
1996.6356164383500	62.2999999999999
1996.6383561643800	67.5999999999999
1996.6410958904100	65.7000000000000
1996.6438356164300	69.2000000000000
1996.6465753424600	68.7999999999999
1996.6493150684900	59.5000000000000
1996.6520547945200	58.0000000000000
1996.6547945205400	62.3999999999999
1996.6575342465700	65.5000000000000
1996.6602739726000	62.8999999999999
1996.6630136986300	69.0999999999999
1996.6657534246500	67.5999999999999
1996.6684931506800	64.9000000000000
1996.6712328767100	66.2999999999999
1996.6739726027300	67.2000000000000
1996.6767123287600	67.5999999999999
1996.6794520547900	70.5000000000000
1996.6821917808200	65.2999999999999
1996.6849315068400	61.2000000000000
1996.6876712328700	59.5000000000000
1996.6904109589000	60.2999999999999
1996.6931506849300	53.3999999999999
1996.6958904109500	53.6000000000000
1996.6986301369800	47.0000000000000
1996.7013698630100	49.0000000000000
1996.7041095890400	55.6000000000000
1996.7068493150600	52.7999999999999
1996.7095890410900	52.6000000000000
1996.7123287671200	51.2999999999999
1996.7150684931500	52.1000000000000
1996.7178082191700	52.5000000000000
1996.7205479452000	55.6000000000000
1996.7232876712300	54.2999999999999
1996.7260273972600	54.2000000000000
1996.7287671232800	50.2000000000000
1996.7315068493100	51.1000000000000
1996.7342465753400	51.0000000000000
1996.7369863013600	49.1000000000000
1996.7397260273900	48.3999999999999
1996.7424657534200	43.2999999999999
1996.7452054794500	42.7000000000000
1996.7479452054700	50.3999999999999
1996.7506849315000	42.8999999999999
1996.7534246575300	36.5000000000000
1996.7561643835600	44.1000000000000
1996.7589041095800	56.6000000000000
1996.7616438356100	57.2999999999999
1996.7643835616400	41.6000000000000
1996.7671232876700	39.6000000000000
1996.7698630136900	45.3999999999999
1996.7726027397200	35.8999999999999
1996.7753424657500	43.5000000000000
1996.7780821917800	56.0000000000000
1996.7808219178000	54.6000000000000
1996.7835616438300	44.7000000000000
1996.7863013698600	52.2999999999999
1996.7890410958900	55.5000000000000
1996.7917808219100	50.1000000000000
1996.7945205479400	37.1000000000000
1996.7972602739700	40.8999999999999
1996.7999999999900	47.2000000000000
1996.8027397260200	47.3999999999999
1996.8054794520500	36.8999999999999
1996.8082191780800	39.1000000000000
1996.8109589041000	37.8999999999999
1996.8136986301300	40.2999999999999
1996.8164383561600	48.8999999999999
1996.8191780821900	47.2999999999999
1996.8219178082100	40.5000000000000
1996.8246575342400	39.0000000000000
1996.8273972602700	29.8000000000000
1996.8301369863000	19.1999999999999
1996.8328767123200	20.8999999999999
1996.8356164383500	24.1000000000000
1996.8383561643800	32.5000000000000
1996.8410958904100	37.5000000000000
1996.8438356164300	37.7999999999999
1996.8465753424600	40.0000000000000
1996.8493150684900	36.8999999999999
1996.8520547945200	32.5000000000000
1996.8547945205400	27.1000000000000
1996.8575342465700	20.5000000000000
1996.8602739726000	17.8000000000000
1996.8630136986300	13.4000000000000
1996.8657534246500	12.0000000000000
1996.8684931506800	12.1999999999999
1996.8712328767100	23.8000000000000
1996.8739726027300	33.7999999999999
1996.8767123287600	33.3999999999999
1996.8794520547900	15.3000000000000
1996.8821917808200	13.9000000000000
1996.8849315068400	18.3000000000000
1996.8876712328700	23.3000000000000
1996.8904109589000	14.5000000000000
1996.8931506849300	13.3000000000000
1996.8958904109500	13.3000000000000
1996.8986301369800	5.3000000000000
1996.9013698630100	1.4000000000000
1996.9041095890400	4.8000000000000
1996.9068493150600	19.3999999999999
1996.9095890410900	25.3999999999999
1996.9123287671200	32.2000000000000
1996.9150684931500	18.6999999999999
1996.9178082191700	15.4000000000000
1996.9205479452000	16.8999999999999
1996.9232876712300	13.4000000000000
1996.9260273972600	25.3000000000000
1996.9287671232800	26.1999999999999
1996.9315068493100	19.8999999999999
1996.9342465753400	23.0000000000000
1996.9369863013600	19.6999999999999
1996.9397260273900	24.1999999999999
1996.9424657534200	27.5000000000000
1996.9452054794500	30.1999999999999
1996.9479452054700	23.3999999999999
1996.9506849315000	18.6999999999999
1996.9534246575300	25.1999999999999
1996.9561643835600	10.9000000000000
1996.9589041095800	13.0999999999999
1996.9616438356100	14.8000000000000
1996.9643835616400	6.0000000000000
1996.9671232876700	-1.7000000000000
1996.9698630136900	12.5999999999999
1996.9726027397200	3.9000000000000
1996.9753424657500	8.2000000000000
1996.9780821917800	-5.8000000000000
1996.9808219178000	-13.4000000000000
1996.9835616438300	-15.1999999999999
1996.9863013698600	-3.7000000000000
1996.9890410958900	11.1999999999999
1996.9917808219100	-0.7000000000000
1996.9945205479400	3.1000000000000
1996.9972602739700	16.1000000000000
1997.0000000000000	23.8999999999999
1997.0027397260200	29.0000000000000
1997.0054794520500	27.3000000000000
1997.0082191780800	24.1999999999999
1997.0109589041000	6.3000000000000
1997.0136986301300	2.8000000000000
1997.0164383561600	-1.0000000000000
1997.0191780821900	10.1999999999999
1997.0219178082100	20.1000000000000
1997.0246575342400	16.0000000000000
1997.0273972602700	-1.7000000000000
1997.0301369863000	-3.4000000000000
1997.0328767123200	0.5000000000000
1997.0356164383500	2.3000000000000
1997.0383561643800	10.5000000000000
1997.0410958904100	-6.0000000000000
1997.0438356164300	-12.5000000000000
1997.0465753424600	-5.9000000000000
1997.0493150684900	11.0999999999999
1997.0520547945200	23.6999999999999
1997.0547945205400	24.3000000000000
1997.0575342465700	24.3999999999999
1997.0602739726000	3.9000000000000
1997.0630136986300	13.0000000000000
1997.0657534246500	-0.8000000000000
1997.0684931506800	-14.6999999999999
1997.0712328767100	0.6000000000000
1997.0739726027300	-8.1000000000000
1997.0767123287600	-4.1000000000000
1997.0794520547900	3.3000000000000
1997.0821917808200	15.9000000000000
1997.0849315068400	18.5000000000000
1997.0876712328700	24.0000000000000
1997.0904109589000	8.6000000000000
1997.0931506849300	19.5000000000000
1997.0958904109500	22.1999999999999
1997.0986301369800	20.6000000000000
1997.1013698630100	18.1000000000000
1997.1041095890400	7.7000000000000
1997.1068493150600	13.6999999999999
1997.1095890410900	16.3999999999999
1997.1123287671200	14.5000000000000
1997.1150684931500	4.6000000000000
1997.1178082191700	6.2000000000000
1997.1205479452000	17.6000000000000
1997.1232876712300	3.4000000000000
1997.1260273972600	0.1000000000000
1997.1287671232800	18.6999999999999
1997.1315068493100	35.3999999999999
1997.1342465753400	21.0000000000000
1997.1369863013600	29.5000000000000
1997.1397260273900	28.3000000000000
1997.1424657534200	11.6999999999999
1997.1452054794500	7.9000000000000
1997.1479452054700	3.2000000000000
1997.1506849315000	16.5000000000000
1997.1534246575300	30.6000000000000
1997.1561643835600	20.6000000000000
1997.1589041095800	19.5000000000000
1997.1616438356100	29.8000000000000
1997.1643835616400	21.1000000000000
1997.1671232876700	22.6000000000000
1997.1698630136900	27.5000000000000
1997.1726027397200	16.8000000000000
1997.1753424657500	10.3000000000000
1997.1780821917800	8.3000000000000
1997.1808219178000	19.8000000000000
1997.1835616438300	29.6000000000000
1997.1863013698600	27.3999999999999
1997.1890410958900	25.1999999999999
1997.1917808219100	19.0000000000000
1997.1945205479400	17.0000000000000
1997.1972602739700	14.0000000000000
1997.2000000000000	4.3000000000000
1997.2027397260200	5.5000000000000
1997.2054794520500	27.8999999999999
1997.2082191780800	24.3000000000000
1997.2109589041000	28.8000000000000
1997.2136986301300	31.8999999999999
1997.2164383561600	30.0000000000000
1997.2191780821900	31.3999999999999
1997.2219178082100	24.6000000000000
1997.2246575342400	23.5000000000000
1997.2273972602700	29.5000000000000
1997.2301369863000	32.1000000000000
1997.2328767123200	40.2000000000000
1997.2356164383500	36.7000000000000
1997.2383561643800	35.3999999999999
